AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;NM_IES_CAPES;CD_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS;TP_PROGRAMA
2022;VITÓRIA;ES;SUDESTE;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;30001013;UFES;FEDERAL;FAPES;22003010017P5;BIOTECNOLOGIA - Rede RENORBIO;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;VITÓRIA;ES;SUDESTE;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;30001013;UFES;FEDERAL;FAPES;30001013007P0;INFORMÁTICA;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;DOUTORADO;1;ESTRATÉGICO
2022;VITÓRIA;ES;SUDESTE;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;30001013;UFES;FEDERAL;FAPES;30001013014P6;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ZOOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;VITÓRIA;ES;SUDESTE;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;30001013;UFES;FEDERAL;FAPES;30001013018P1;SAÚDE COLETIVA;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;DOUTORADO;2;ESTRATÉGICO
2022;VITÓRIA;ES;SUDESTE;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;30001013;UFES;FEDERAL;FAPES;30001013021P2;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;1;ESTRATÉGICO
2022;VITÓRIA;ES;SUDESTE;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;30001013;UFES;FEDERAL;FAPES;30001013029P3;BIOTECNOLOGIA;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;2;ESTRATÉGICO
2022;VITÓRIA;ES;SUDESTE;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;30001013;UFES;FEDERAL;FAPES;30001013053P1;GENÉTICA E MELHORAMENTO;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;MELHORAMENTO VEGETAL;DOUTORADO;1;ESTRATÉGICO
2022;VILA VELHA;ES;SUDESTE;UNIVERSIDADE VILA VELHA;30011019;UVV;PARTICULAR;FAPES;31033016018P2;BIOTECNOLOGIA VEGETAL;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010001P6;MATEMÁTICA PURA E APLICADA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010008P0;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010013P4;LITERATURA;LINGÜÍSTICA, LETRAS E ARTES;LINGUíSTICA E LITERATURA;LETRAS;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010019P2;AQUICULTURA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;RECURSOS PESQUEIROS E ENGENHARIA DE PESCA;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010020P0;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010021P7;CIÊNCIAS DOS ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010022P3;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010023P0;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010025P2;CIÊNCIAS DA COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010035P8;BIOTECNOLOGIA E BIOCIÊNCIAS;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010036P4;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010038P7;AGROECOSSISTEMAS;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010041P8;RECURSOS GENÉTICOS VEGETAIS;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010043P0;BIOLOGIA DE FUNGOS, ALGAS E PLANTAS;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;BOTÂNICA;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010046P0;ENGENHARIA DE ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;ENGENHARIA DE ALIMENTOS;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010047P6;SERVIÇO SOCIAL;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;SERVIÇO SOCIAL;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010050P7;EDUCAÇÃO CIENTIFICA E TECNOLÓGICA;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010052P0;CIÊNCIA DA INFORMAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO E INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010054P2;CONTABILIDADE;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010055P9;ENGENHARIA E GESTÃO DO CONHECIMENTO;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;41001010;UFSC;FEDERAL;FAPESC;41001010069P0;BIOQUÍMICA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016003P1;CIENCIA DO SOLO;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016004P8;CIÊNCIAS DO MOVIMENTO HUMANO;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016005P4;ARTES CÊNICAS;LINGÜÍSTICA, LETRAS E ARTES;ARTES;TEATRO;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016007P7;PRODUÇÃO VEGETAL;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;3;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016008P3;CIENCIA ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016015P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;2;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016016P6;PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SÓCIO-AMBIENTAL;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;PLANEJAMENTO URBANO E REGIONAL;DOUTORADO;1;ESTRATÉGICO
2022;FLORIANÓPOLIS;SC;SUL;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;41002016;UDESC;ESTADUAL;FAPESC;41002016020P3;ADMINISTRAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;DOUTORADO;1;ESTRATÉGICO
2022;JOINVILLE;SC;SUL;UNIVERSIDADE DA REGIÃO DE JOINVILLE;41004019;UNIVILLE;PARTICULAR;FAPESC;41004019001P1;SAÚDE E MEIO AMBIENTE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;DOUTORADO;1;ESTRATÉGICO
2022;BLUMENAU;SC;SUL;UNIVERSIDADE REGIONAL DE BLUMENAU;41006011;FURB;MUNICIPAL;FAPESC;41006011003P7;ENGENHARIA AMBIENTAL;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;DOUTORADO;1;ESTRATÉGICO
2022;BLUMENAU;SC;SUL;UNIVERSIDADE REGIONAL DE BLUMENAU;41006011;FURB;MUNICIPAL;FAPESC;41006011006P6;DESENVOLVIMENTO REGIONAL;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;PLANEJAMENTO URBANO E REGIONAL;DOUTORADO;4;ESTRATÉGICO
2022;BLUMENAU;SC;SUL;UNIVERSIDADE REGIONAL DE BLUMENAU;41006011;FURB;MUNICIPAL;FAPESC;41006011007P2;CIÊNCIAS CONTÁBEIS;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DOUTORADO;2;ESTRATÉGICO
2022;TUBARÃO;SC;SUL;UNIVERSIDADE DO SUL DE SANTA CATARINA;41008014;UNISUL;PARTICULAR;FAPESC;41008014004P6;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA II;DOENÇAS INFECCIOSAS E PARASITÁRIAS;DOUTORADO;2;ESTRATÉGICO
2022;CRICIÚMA;SC;SUL;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;41015010;UNESC;PARTICULAR;FAPESC;41015010001P0;CIÊNCIAS AMBIENTAIS;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;DOUTORADO;2;ESTRATÉGICO
2022;CRICIÚMA;SC;SUL;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;41015010;UNESC;PARTICULAR;FAPESC;41015010003P2;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;2;ESTRATÉGICO
2022;CHAPECÓ;SC;SUL;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;41016017;UNOCHAPECÓ;PARTICULAR;FAPESC;41016017003P9;CIÊNCIAS DA SAÚDE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;DOUTORADO;1;ESTRATÉGICO
2022;SÃO CARLOS;SP;SUDESTE;UNIVERSIDADE FEDERAL DE SÃO CARLOS;33001014;UFSCAR;FEDERAL;FAPESP;33001014023P3;ANTROPOLOGIA SOCIAL;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO CARLOS;SP;SUDESTE;UNIVERSIDADE FEDERAL DE SÃO CARLOS;33001014;UFSCAR;FEDERAL;FAPESP;33001014037P4;CIÊNCIAS FISIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FISIOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010029P8;CIÊNCIA SOCIAL (ANTROPOLOGIA SOCIAL);CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010031P2;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010032P9;HISTÓRIA SOCIAL;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010154P7;ONCOLOGIA;CIÊNCIAS DA SAÚDE;MEDICINA I;CANCEROLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;RIBEIRÃO PRETO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );33002029;USP/RP;ESTADUAL;FAPESP;33002029020P6;PSICOBIOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOBIOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;RIBEIRÃO PRETO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );33002029;USP/RP;ESTADUAL;FAPESP;33002029033P0;BIOLOGIA COMPARADA;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ZOOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;PIRACICABA;SP;SUDESTE;USP ( ESCOLA SUPERIOR DE AGRICULTURA LUIZ DE QUEIROZ );33002037;USP/ESALQ;ESTADUAL;FAPESP;33002037021P8;RECURSOS FLORESTAIS;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;DOUTORADO;1;ESTRATÉGICO
2022;CAMPINAS;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS;33003017;UNICAMP;ESTADUAL;FAPESP;33003017002P9;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;DOUTORADO;1;ESTRATÉGICO
2022;CAMPINAS;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS;33003017;UNICAMP;ESTADUAL;FAPESP;33003017024P2;GENÉTICA E BIOLOGIA MOLECULAR;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;GENÉTICA;DOUTORADO;1;ESTRATÉGICO
2022;CAMPINAS;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS;33003017;UNICAMP;ESTADUAL;FAPESP;33003017066P7;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;DOUTORADO;1;ESTRATÉGICO
2022;CAMPINAS;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS;33003017;UNICAMP;ESTADUAL;FAPESP;33003017078P5;FISIOPATOLOGIA MÉDICA;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;1;ESTRATÉGICO
2022;CAMPINAS;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS;33003017;UNICAMP;ESTADUAL;FAPESP;33003017091P1;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;1;ESTRATÉGICO
2022;PIRACICABA;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS ( PIRACICABA );33003033;UNICAMP/PI;ESTADUAL;FAPESP;33003033008P8;CLÍNICA ODONTOLÓGICA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;CLÍNICA ODONTOLÓGICA;DOUTORADO;2;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE FEDERAL DE SÃO PAULO;33009015;UNIFESP;FEDERAL;FAPESP;33009015175P9;CIÊNCIAS DO MOVIMENTO HUMANO E REABILITAÇÃO;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;SOCIEDADE BRASILEIRA DE FISIOLOGIA;33147019;SBFis;PARTICULAR;FAPESP;33147019001P2;MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FISIOLOGIA;DOUTORADO;1;ESTRATÉGICO
2022;SÃO CARLOS;SP;SUDESTE;UNIVERSIDADE FEDERAL DE SÃO CARLOS;33001014;UFSCAR;FEDERAL;FAPESP;33001014020P4;BIOTECNOLOGIA;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010004P5;ASTRONOMIA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;ASTRONOMIA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010017P0;CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;PÓS-DOUTORADO;2;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010024P6;BIOLOGIA DE SISTEMAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO;33002010;USP;ESTADUAL;FAPESP;33002010238P6;BIOCIÊNCIA ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;PÓS-DOUTORADO;2;ESTRATÉGICO
2022;RIBEIRÃO PRETO;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );33002029;USP/RP;ESTADUAL;FAPESP;33002029002P8;BIOQUÍMICA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;SÃO CARLOS;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS);33002045;USP/SC;ESTADUAL;FAPESP;33002045008P7;ENGENHARIA HIDRÁULICA E SANEAMENTO;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA SANITÁRIA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;SÃO CARLOS;SP;SUDESTE;UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS);33002045;USP/SC;ESTADUAL;FAPESP;33002045011P8;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;CAMPINAS;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS;33003017;UNICAMP;ESTADUAL;FAPESP;33003017007P0;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;CAMPINAS;SP;SUDESTE;UNIVERSIDADE ESTADUAL DE CAMPINAS;33003017;UNICAMP;ESTADUAL;FAPESP;33003017040P8;BIOLOGIA FUNCIONAL E MOLECULAR;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;ARARAQUARA;SP;SUDESTE;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );33004030;UNESP-ARAR;ESTADUAL;FAPESP;33004030072P8;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;BOTUCATU;SP;SUDESTE;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU );33004064;UNESP-BOT;ESTADUAL;FAPESP;33004064080P3;BIOLOGIA GERAL E APLICADA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;UNIVERSIDADE FEDERAL DE SÃO PAULO;33009015;UNIFESP;FEDERAL;FAPESP;33009015178P8;BIODIVERSIDADE MARINHA E COSTEIRA;CIÊNCIAS EXATAS E DA TERRA;BIODIVERSIDADE;OCEANOGRAFIA BIOLÓGICA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;SÃO PAULO;SP;SUDESTE;INSTITUTO DE PESQUISAS ENERGÉTICAS E NUCLEARES;33104018;IPEN;FEDERAL;FAPESP;33104018005P1;TECNOLOGIA DAS RADIAÇÕES EM CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA II;RADIOLOGIA MÉDICA;PÓS-DOUTORADO;1;ESTRATÉGICO
2022;JOÃO PESSOA;PB;NORDESTE;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );24001015;UFPB-JP;FEDERAL;FAPESQ;23001011047P1;DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;3;ESTRATÉGICO
2022;JOÃO PESSOA;PB;NORDESTE;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );24001015;UFPB-JP;FEDERAL;FAPESQ;24001015001P4;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO DE ADULTOS;DOUTORADO;1;ESTRATÉGICO
2022;JOÃO PESSOA;PB;NORDESTE;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );24001015;UFPB-JP;FEDERAL;FAPESQ;24001015004P3;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;3;ESTRATÉGICO
